"","v001","interview_month","dhs_year","edu_a","floor_type","household_size","housing_q","mean_age","median_age","net_use","region","roof_type","shstate","U5_pop","wall_type","wealth","fever","preg_women","all_female_sex","female_child_sex","net_use_child","p_test","med_treat_fever","ACT_use_U5","minutes_to_city_2000m","building_density_2000m","dominant_vector_2000m","elev_2000m","minutes_travel_metre_2015_2000m","housing_2000_2000m","housing_2015_2000m","minutes_travel_metre_2019_2000m","motorized_travel_healthcare_2019_2000m","pop_den_U5_FB_2000m","pop_density_2000m","secondary_vector_2000m","temp_all_yrs_2000m","minutes_walking_metre_2000m","minutes_walking_healthcare_2000m"
"636",1096,12,"2018",18.2926829268293,100,5,87.8048780487805,27.4756097560976,23,15.8536585365854,"south south",70.7317073170732,"edo",10.9756097560976,87.8048780487805,100,23.0769230769231,0,66.6666666666667,50,33.3333333333333,0,100,0,18.25,983.640698718417,30,366.1875,0.0126930125334184,0.0357107073068619,0.117593042552471,0.0126197982317535,9.26946613192558,3.05122581782946,381.510892868042,7,299.576477050781,0.0160805125487968,26.9375
"637",1097,12,"2018",16.4556962025316,100,4,84.8101265822785,25.0886075949367,19,17.7215189873418,"south south",94.9367088607595,"edo",3.79746835443038,84.8101265822785,94.9367088607595,50,0,66.6666666666667,50,0,0,66.6666666666667,0,45.9285714285714,1122.64757009515,30,204,0.00539610834260072,0.0410628393292427,0.159343749284744,0.00382467979631786,2.49096227543695,1.553378,165.667880467006,3,300.484191894531,0.0156818225846759,14.2142857142857
"638",1098,9,"2018",17.5,100,4,96.25,28.35,24,35,"south south",66.25,"edo",0,96.25,98.75,30,0,NA,NA,NA,NA,100,33.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",1099,9,"2018",26.1904761904762,100,4,94.0476190476191,27.1428571428571,26,33.3333333333333,"south south",73.8095238095238,"edo",8.33333333333333,94.0476190476191,100,7.14285714285714,16.6666666666667,57.1428571428571,50,75,0,100,0,3.42857142857143,661.270642268193,30,146.357142857143,0.00475582638422826,0.189490914344788,0.535970091819763,0.00105714290735445,1.46812373399734,1.266708,282.942195347377,3,298.379608154297,0.0120000001043081,19.3571428571429
"640",1100,8,"2018",18.0327868852459,100,5,100,25.9344262295082,17,25.4098360655738,"south south",61.4754098360656,"edo",4.91803278688525,100,99.1803278688525,6.25,0,33.3333333333333,33.3333333333333,50,0,100,0,10.5333333333333,637.845105280642,30,158.666666666667,0.00757695051530997,0.0775831118226051,0.280413389205933,0.00345923403122773,2.79686078627904,2.454254,277.833030192057,3,297.524139404297,0.0129259007672469,20.7333333333333
"641",1100,9,"2018",18.0327868852459,100,5,100,25.9344262295082,17,25.4098360655738,"south south",61.4754098360656,"edo",4.91803278688525,100,99.1803278688525,6.25,0,33.3333333333333,33.3333333333333,50,0,100,0,10.5333333333333,637.845105280642,30,158.666666666667,0.00757695051530997,0.0775831118226051,0.280413389205933,0.00345923403122773,2.79686078627904,2.454254,277.833030192057,3,297.524139404297,0.0129259007672469,20.7333333333333
"642",1101,8,"2018",10.5769230769231,100,4,100,25.0096153846154,20,63.4615384615385,"south south",41.3461538461538,"edo",8.65384615384615,100,97.1153846153846,15,18.1818181818182,33.3333333333333,42.8571428571429,42.8571428571429,0,100,0,20.7857142857143,735.711868460187,30,101.214285714286,0.00998811350603189,0.0671695992350578,0.195493921637535,0.00981770535664899,5.08406690188817,2.58511528618421,193.105598449707,1,297.754638671875,0.0153238278414522,13
"643",1102,9,"2018",31.25,100,4,75,29.421875,24,23.4375,"south south",42.1875,"edo",0,75,100,16.6666666666667,0,NA,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",1103,9,"2018",10.5769230769231,100,5,100,23.1730769230769,15,2.88461538461538,"south south",56.7307692307692,"edo",5.76923076923077,100,100,5.55555555555556,0,83.3333333333333,66.6666666666667,0,0,100,100,45.1428571428571,282.591983032227,30,79.7857142857143,0.0168588807407234,0.0319052450358868,0.0923294946551323,0.00869742619605469,9.63791903427669,2.210138,180.398161751883,1,298.222991943359,0.0140974262197103,52.8571428571429
"645",1104,9,"2018",12.3711340206186,100,5,100,27.6326530612245,19,63.265306122449,"south south",84.6938775510204,"edo",2.04081632653061,100,100,33.3333333333333,16.6666666666667,50,NA,NA,NA,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",1105,11,"2018",4.54545454545455,93.2584269662921,5,92.1348314606742,30,20,30.3370786516854,"south south",100,"edo",7.86516853932584,98.876404494382,53.9325842696629,50,0,42.8571428571429,60,60,40,80,20,44.2666666666667,529.597107696533,30,95.6666666666667,0.0180548784012596,0.0413006953895092,0.119404658675194,0.0180548784012596,35.6915865898132,0.368515,82.9025115966797,1,299.297729492188,0.0180548784012596,48.5333333333333
"647",1121,11,"2018",9.375,100,6,100,19.8359375,16,19.53125,"south south",100,"rivers",6.25,100,95.3125,65.2173913043478,0,25,28.5714285714286,71.4285714285714,0,93.3333333333333,13.3333333333333,0,2143.66682399433,30,9.42857142857143,0.00165000005758234,0.416114151477814,0.638256788253784,0.00120204085916547,0.918809482029506,3.18770464880703,4084.86206054688,1,299.558837890625,0.0120000001043081,8.92857142857143
"648",1122,11,"2018",4.08163265306122,90.8163265306122,5,81.6326530612245,23.1428571428571,18,9.18367346938775,"south south",81.6326530612245,"rivers",6.12244897959184,81.6326530612245,70.4081632653061,38.4615384615385,15.3846153846154,50,50,0,0,100,20,0,2112.42538070679,30,5.14285714285714,0.00681860086375049,0.165531069040298,0.33449050784111,0.0053900294338486,2.80316655976432,7.88315871594069,4458.82927594866,1,299.60791015625,0.0248757434476699,14.0714285714286
"649",1123,10,"2018",18.6046511627907,100,5,97.6744186046512,24.9418604651163,22,36.046511627907,"south south",100,"rivers",5.81395348837209,97.6744186046512,100,62.5,0,60,100,0,0,80,40,0,1844.38440096621,30,5,0.00238666671793908,0.165531069040298,0.33449050784111,0.00127333338993291,0.476704756418864,7.83685834571723,4671.97124023437,1,298.937469482422,0.0152000000079473,4.4
"650",1124,10,"2018",31.5789473684211,97.3684210526316,4,92.1052631578947,32.5921052631579,30,15.7894736842105,"south south",88.1578947368421,"rivers",5.26315789473684,92.1052631578947,85.5263157894737,57.1428571428571,0,50,50,0,0,100,25,0.857142857142857,1845.2567988794,30,17.1428571428571,0.00305000004092497,0.300046622753143,0.571393072605133,0.00231326535244339,1.76969710843904,1.913106,2276.90462820871,1,298.937469482422,0.0193214284788285,16.5714285714286
"651",1125,11,"2018",16.8674698795181,100,5,87.9518072289157,25.433734939759,26,21.6867469879518,"south south",100,"rivers",7.2289156626506,87.9518072289157,100,30,0,50,25,50,0,100,66.6666666666667,1.375,1970.28493993505,30,22.6875,0.0030326412015711,0.321396499872208,0.5837282538414,0.00105535717739258,0.576617266982794,0.874647,541.277103424072,1,299.60791015625,0.0150000000139698,8.1875
"652",1126,10,"2018",6.31578947368421,100,4,74.7368421052632,26.4526315789474,18.5,45.2631578947368,"south south",100,"rivers",7.36842105263158,74.7368421052632,89.4736842105263,42.8571428571429,0,85.7142857142857,100,75,0,66.6666666666667,33.3333333333333,7.92857142857143,961.083049579542,35,7.28571428571429,0.0130451533103561,0.115936882793903,0.324991017580032,0.0131308676042993,9.34392329624721,4.19660051444292,1105.70353480748,1,299.021331787109,0.0185094390596662,35
"653",1126,11,"2018",6.31578947368421,100,4,74.7368421052632,26.4526315789474,18.5,45.2631578947368,"south south",100,"rivers",7.36842105263158,74.7368421052632,89.4736842105263,42.8571428571429,0,85.7142857142857,100,75,0,66.6666666666667,33.3333333333333,7.92857142857143,961.083049579542,35,7.28571428571429,0.0130451533103561,0.115936882793903,0.324991017580032,0.0131308676042993,9.34392329624721,4.19660051444292,1105.70353480748,1,299.021331787109,0.0185094390596662,35
"654",1127,10,"2018",15.0442477876106,96.4601769911504,4,94.6902654867257,22.4601769911504,18.5,38.9380530973451,"south south",100,"rivers",7.9646017699115,98.2300884955752,86.7256637168142,70,9.09090909090909,44.4444444444444,57.1428571428572,42.8571428571429,0,100,35.7142857142857,38.4,530.405107316928,35,9.46666666666667,0.0262750750407577,0.11830773204565,0.233095794916153,0.0223012308279673,17.0987191756566,4.35061286026201,616.899768066406,4,299.129608154297,0.0250745641688506,24.1333333333333
"655",1128,9,"2018",19.6261682242991,100,5,100,22.2336448598131,20,16.8224299065421,"south south",100,"rivers",12.1495327102804,100,100,60,9.09090909090909,69.2307692307692,81.8181818181818,27.2727272727273,9.09090909090909,91.6666666666667,33.3333333333333,83.6666666666667,468.075624497556,35,9.06666666666667,0.0318027303864559,0.0314555503427982,0.0412280522286892,0.0171881753796091,11.3992617448171,23.0174336834532,1611.01372884115,4,298.389923095703,0.0222281754016876,21.3333333333333
"656",1129,8,"2018",27.5862068965517,100,6,100,23.9793103448276,22,38.6206896551724,"south south",100,"rivers",5.51724137931035,100,100,41.6666666666667,10,50,60,80,20,90,50,82.2666666666667,2203.80284469604,35,-0.733333333333333,0.0231325970031321,0.0477867946028709,0.0972690284252167,0.0229325970169157,16.3034329811732,20.1773746103896,1382.31675938198,4,298.092834472656,0.0285325969258944,24.0666666666667
"657",1130,8,"2018",13.6752136752137,100,5,100,22.5726495726496,20,13.6752136752137,"south south",100,"rivers",11.965811965812,100,98.2905982905983,36.8421052631579,0,50,37.5,0,0,100,14.2857142857143,2.5,950.099104651626,30,19.8125,0.00210000004153699,0.26238802075386,0.436013609170914,0.0015250000578817,2.23399974405766,3.554199,608.666389465332,1,298.114807128906,0.0150000000139698,23
"658",1130,9,"2018",13.6752136752137,100,5,100,22.5726495726496,20,13.6752136752137,"south south",100,"rivers",11.965811965812,100,98.2905982905983,36.8421052631579,0,50,37.5,0,0,100,14.2857142857143,2.5,950.099104651626,30,19.8125,0.00210000004153699,0.26238802075386,0.436013609170914,0.0015250000578817,2.23399974405766,3.554199,608.666389465332,1,298.114807128906,0.0150000000139698,23
"659",1131,9,"2018",13.3333333333333,100,5,100,22.8285714285714,19,31.4285714285714,"south south",100,"rivers",9.52380952380953,100,97.1428571428572,36.3636363636364,8.33333333333333,30,25,25,0,75,0,11.5714285714286,604.237363626029,30,15.2142857142857,0.0186025110971449,0.362020909786224,0.592802405357361,0.0184167968275558,12.1505782774517,3.911515,695.191571916853,1,298.301452636719,0.0221596539818815,33.2857142857143
"660",1132,10,"2018",11.4035087719298,96.4912280701754,5,74.5614035087719,22.8508771929825,19,30.7017543859649,"south south",100,"rivers",9.64912280701754,74.5614035087719,96.4912280701754,29.4117647058824,7.69230769230769,63.6363636363636,60,40,10,80,60,10.0714285714286,909.479390324773,30,15.5714285714286,0.0116142858584811,0.138491958379745,0.265706151723862,0.0103357144564922,6.09274296249662,3.911515,695.191571916853,4,298.789703369141,0.0315357140664543,33.1428571428571
"661",1133,10,"2018",6.83760683760684,100,5,94.017094017094,22.4786324786325,15,18.8034188034188,"south south",100,"rivers",9.4017094017094,94.017094017094,100,35,7.69230769230769,27.2727272727273,28.5714285714286,42.8571428571429,0,100,28.5714285714286,2.42857142857143,832.230215231578,30,16.2142857142857,0.0110439742981855,0.299906134605408,0.52267187833786,0.00619176736966308,4.1574410370418,5.320058,848.916142054966,1,298.959075927734,0.0155958490712302,22.4285714285714
"662",1134,9,"2018",7.2992700729927,100,6,100,22.963768115942,18,26.0869565217391,"south south",100,"rivers",7.97101449275362,100,100,38.0952380952381,7.14285714285714,36.3636363636364,50,16.6666666666667,0,75,12.5,53.9285714285714,548.685824180136,30,17.2857142857143,0.0197342145755621,0.0565329492092133,0.214921206235886,0.0192485002834084,10.1913926431111,14.552186,622.479409354074,1,298.353607177734,0.024591357447207,19.4285714285714
"663",1135,11,"2018",11.8421052631579,100,4,90.7894736842105,28.1184210526316,24,14.4736842105263,"south south",100,"rivers",2.63157894736842,90.7894736842105,94.7368421052632,28.5714285714286,0,0,0,50,0,100,50,15.2,156.558058420817,30,13.5333333333333,0.0155110211422046,0.199051052331924,0.36635410785675,0.0175110211906334,15.3511242230733,3.911515,687.73808186849,1,299.483917236328,0.0232176878799995,53.2666666666667
"664",1136,10,"2018",3.47222222222222,71.5277777777778,5,40.9722222222222,24.7777777777778,22,20.8333333333333,"south south",62.5,"rivers",3.47222222222222,52.7777777777778,12.5,26.3157894736842,5.88235294117647,80,75,0,0,80,0,0.0625,847.648981763171,30,6.875,0.0156943317560945,0.126127883791924,0.296984195709229,0.0156568317906931,8.417595744133,32.701811,3424.91976928711,4,298.312652587891,0.0210568318143487,14.6875
"665",1136,9,"2018",3.47222222222222,71.5277777777778,5,40.9722222222222,24.7777777777778,22,20.8333333333333,"south south",62.5,"rivers",3.47222222222222,52.7777777777778,12.5,26.3157894736842,5.88235294117647,80,75,0,0,80,0,0.0625,847.648981763171,30,6.875,0.0156943317560945,0.126127883791924,0.296984195709229,0.0156568317906931,8.417595744133,32.701811,3424.91976928711,4,298.312652587891,0.0210568318143487,14.6875
"666",1137,12,"2018",9.09090909090909,100,5,59.0909090909091,28.3636363636364,27,10.2272727272727,"south south",100,"rivers",12.5,59.0909090909091,98.8636363636364,23.0769230769231,0,45.4545454545454,33.3333333333333,0,0,100,66.6666666666667,22.2142857142857,1101.93118258787,30,22.9285714285714,0.0155797135750098,0.140209063887596,0.343761116266251,0.014876517625193,10.4266732845988,1.38035709433962,412.836624145508,1,300.049713134766,0.0188050890740539,17.1428571428571
"667",1138,9,"2018",2.96296296296296,58.5185185185185,5,31.8518518518519,21.5185185185185,19,53.3333333333333,"south south",31.8518518518519,"rivers",9.62962962962963,31.8518518518519,26.6666666666667,31.8181818181818,9.09090909090909,30.7692307692308,33.3333333333333,55.5555555555556,22.2222222222222,28.5714285714286,14.2857142857143,27.2,949.556837181344,30,31.8666666666667,0.0161158543080091,0.0712615549564362,0.22226320207119,0.0121109879265229,7.92134312788645,1.349056,415.020538330078,1,298.123565673828,0.0178709879517555,26.2
"668",1139,10,"2018",8.60215053763441,100,4,100,28.7311827956989,27,27.9569892473118,"south south",100,"rivers",8.60215053763441,100,94.6236559139785,11.1111111111111,7.69230769230769,25,40,80,0,0,100,31.5333333333333,652.954401913811,30,45.0666666666667,0.00342356264591217,0.110926173627377,0.298766553401947,0.0027168960388129,7.33140614827474,2.865486,649.548669433594,1,298.640289306641,0.0124368960658709,62.9333333333333
"669",1162,10,"2018",12.0879120879121,92.3913043478261,5,92.3913043478261,29.5494505494505,21,29.3478260869565,"south west",100,"ekiti",7.60869565217391,100,63.0434782608696,27.2727272727273,8.33333333333333,28.5714285714286,33.3333333333333,66.6666666666667,66.6666666666667,66.6666666666667,0,0,1677.2157468087,30,435.3125,0.00073750000592554,0.263003051280975,0.480543196201324,0.000982142875727732,0.230692364275455,1.01559736450872,1161.04499816895,3,297.259887695312,0.0120000001043081,2.75
"670",1163,10,"2018",12.6315789473684,92.6315789473684,4,92.6315789473684,27.2736842105263,22,10.5263157894737,"south west",100,"ekiti",6.31578947368421,92.6315789473684,71.5789473684211,22.2222222222222,10,66.6666666666667,60,0,40,50,0,9.33333333333333,442.474021043606,30,569.4,0.00468775796083113,0.0742406994104385,0.293980807065964,0.00446109132220348,3.6099852403005,0.987148,494.803723144531,3,297.259887695312,0.0124077580248316,22.0666666666667
"671",1164,9,"2018",24.2424242424242,82.8282828282828,4,82.8282828282828,28.5757575757576,25.5,20.2020202020202,"south west",100,"ekiti",6.06060606060606,100,67.6767676767677,0,0,16.6666666666667,25,75,25,NA,NA,6,1182.75147619745,30,557.285714285714,0.00516603884586532,0.0675033554434776,0.222045347094536,0.00208547058615035,1.70419747063092,2.49589213882353,861.360595703125,3,296.510589599609,0.0120732257408755,13.4285714285714
"672",1165,9,"2018",4.51127819548872,6.01503759398496,5,6.01503759398496,25.3082706766917,19,24.812030075188,"south west",100,"ekiti",3.7593984962406,54.8872180451128,2.25563909774436,30,11.1111111111111,100,100,33.3333333333333,33.3333333333333,50,0,7.33333333333333,1044.45471008439,30,567.666666666667,0.00650754553110649,0.0493750907480717,0.15954327583313,0.00289551823710402,2.52685922781626,2.30032692307692,538.491333007812,3,296.688018798828,0.0185793276255329,23.6666666666667
"673",1166,9,"2018",61.4035087719298,100,2,100,30.5087719298246,28.5,29.8245614035088,"south west",98.2456140350877,"ekiti",5.26315789473684,100,100,20,0,33.3333333333333,0,0,0,100,100,1.53333333333333,1014.05322053697,30,569.866666666667,0.00433392491346846,0.110448352992535,0.358296990394592,0.00195546896041681,1.26822957197825,2.310583,873.233162434896,3,296.541687011719,0.0153040403500199,10.7333333333333
"674",1167,9,"2018",10.9756097560976,100,3,93.9024390243902,30.0975609756098,26,17.0731707317073,"south west",100,"ekiti",8.53658536585366,93.9024390243902,47.5609756097561,11.1111111111111,10,14.2857142857143,0,40,60,100,0,14.2666666666667,1249.09595121496,30,548.2,0.011562900710851,0.103501908481121,0.342114418745041,0.00780917350202799,5.83148488998413,2.310583,933.294787597656,3,296.510589599609,0.0139425068472822,21.4
"675",1168,11,"2018",11.5044247787611,84.9557522123894,5,80.5309734513274,26.1858407079646,21,28.3185840707965,"south west",100,"ekiti",7.07964601769912,84.070796460177,48.6725663716814,6.66666666666667,9.09090909090909,37.5,60,40,20,100,0,10.5714285714286,314.741966247559,30,552.785714285714,0.00697877944912761,0.0471714027225971,0.154477939009666,0.00614306519439976,4.21237260954721,3.350495,746.684805733817,3,298.759063720703,0.0139002080873719,19.2857142857143
"676",1169,11,"2018",18.5185185185185,100,4,100,30.283950617284,24.5,11.1111111111111,"south west",100,"ekiti",7.40740740740741,100,75.3086419753086,42.8571428571429,0,33.3333333333333,20,20,0,66.6666666666667,66.6666666666667,12.5,1131.46514050714,30,552,0.00681682390859351,0.0418796204030514,0.165129542350769,0.00600705450051464,4.13219850510359,5.142553,920.410522460938,3,298.494964599609,0.0170570544432849,20.0625
"677",1170,8,"2018",9.67741935483871,93.5483870967742,4.49999999999999,88.1720430107527,24.3010752688172,19.5,27.9569892473118,"south west",100,"ekiti",11.8279569892473,93.5483870967742,69.8924731182796,5.26315789473684,0,72.7272727272727,66.6666666666667,22.2222222222222,22.2222222222222,100,0,5.14285714285714,1633.62318176866,30,518.5,0.00779643914263163,0.0877613574266434,0.230748027563095,0.00606317981146276,3.89445968185152,3.33766856521739,524.777060372489,3,296.561859130859,0.0138917512792562,18.2142857142857
"678",1171,8,"2018",36.1702127659574,100,4,100,24.8617021276596,24,8.51063829787234,"south west",96.8085106382979,"ekiti",1.06382978723404,100,100,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",1172,8,"2018",24.0506329113924,100,3,100,25.5316455696203,24.5,18.9873417721519,"south west",100,"ekiti",11.3924050632911,100,87.3417721518987,10.5263157894737,0,22.2222222222222,40,40,0,100,0,1.46666666666667,1331.55502922642,30,480.466666666667,0.00342187490314245,0.166209667921066,0.393682569265366,0.00301520824432373,1.55215510129929,3.68132598816568,746.655920410156,3,296.587890625,0.0124552082891266,7.06666666666667
"680",1172,9,"2018",24.0506329113924,100,3,100,25.5316455696203,24.5,18.9873417721519,"south west",100,"ekiti",11.3924050632911,100,87.3417721518987,10.5263157894737,0,22.2222222222222,40,40,0,100,0,1.46666666666667,1331.55502922642,30,480.466666666667,0.00342187490314245,0.166209667921066,0.393682569265366,0.00301520824432373,1.55215510129929,3.68132598816568,746.655920410156,3,296.587890625,0.0124552082891266,7.06666666666667
"681",1173,11,"2018",35.1063829787234,100,5,100,31.0106382978723,29,11.7021276595745,"south west",97.8723404255319,"ekiti",3.19148936170213,100,100,0,0,33.3333333333333,50,0,0,NA,NA,7.07142857142857,1147.99389056037,30,365.285714285714,0.00623745940226529,0.0509512089192867,0.177285477519035,0.00233880873669737,1.57879133309637,4.063608,776.490234375,3,298.724334716797,0.01566738009985,12.6428571428571
"682",1174,10,"2018",9.67741935483871,100,4,92.4731182795699,26.2903225806452,22,22.5806451612903,"south west",100,"ekiti",11.8279569892473,92.4731182795699,59.1397849462366,33.3333333333333,0,45.4545454545455,71.4285714285714,28.5714285714286,28.5714285714286,80,0,0.625,1445.7644352983,30,377.4375,0.00423299119574949,0.213050812482834,0.42459961771965,0.0020580284690368,1.31101369485259,1.749388,1041.78364562988,3,297.676635742188,0.018181242630817,12.25
"683",1175,10,"2018",7.84313725490196,91.1764705882353,4,87.2549019607843,29.843137254902,21,14.7058823529412,"south west",96.078431372549,"ekiti",4.90196078431373,96.078431372549,76.4705882352941,40,0,60,50,50,25,50,50,6.06666666666667,846.548125886081,30,360.8,0.00550517401037117,0.0520700551569462,0.1932422965765,0.0051651740524297,3.23870972394943,21.353591,485.425592041016,3,297.765106201172,0.0122718407462041,13.2666666666667
"684",1176,10,"2018",28.1818181818182,100,5,100,26.8727272727273,22,13.6363636363636,"south west",92.7272727272727,"ekiti",9.09090909090909,100,98.1818181818182,10,0,20,40,0,0,50,0,0.214285714285714,885.870546866474,30,371.928571428571,0.00356293374872101,0.0836228579282761,0.282648265361786,0.00111428576721145,0.529797915901457,21.4511272470588,484.988058907645,3,297.765106201172,0.0154285714296358,7.42857142857143
"685",1177,10,"2018",15.8878504672897,90.6542056074766,4,90.6542056074766,27.7757009345794,17.5,31.7757009345794,"south west",100,"ekiti",12.1495327102804,100,64.4859813084112,18.1818181818182,10,69.2307692307692,87.5,25,25,0,50,7.53333333333333,608.017404605181,30,329,0.00367043381556869,0.0386554971337318,0.155835434794426,0.00271043385534237,2.41461079915365,26.880645,471.273236083984,3,297.908264160156,0.012083767230312,18.0666666666667
"686",1178,10,"2018",15.2941176470588,54.1176470588235,4,54.1176470588235,30.1529411764706,26.5,28.2352941176471,"south west",100,"ekiti",11.7647058823529,74.1176470588235,36.4705882352941,6.25,15.3846153846154,50,42.8571428571429,42.8571428571429,14.2857142857143,0,0,12.8571428571429,1185.0657423043,30,514.5,0.0100638819525817,0.105470135807991,0.346337795257568,0.0064891274918669,4.91336351633072,3.24341738922156,192.310117449079,3,297.360656738281,0.0125748418005449,19.1428571428571
"687",1179,11,"2018",10.1123595505618,35.9550561797753,5,17.9775280898876,30.8539325842697,29.5,29.2134831460674,"south west",95.5056179775281,"ekiti",6.74157303370786,66.2921348314607,19.1011235955056,10,0,16.6666666666667,0,66.6666666666667,0,0,0,12.4666666666667,673.356584833956,30,542.533333333333,0.00835151458159089,0.0526832342147827,0.188300400972366,0.00720484792254865,6.5081368525823,3.013765,640.119466145833,3,298.784454345703,0.0168848478545745,30
"688",1180,10,"2018",8.51063829787234,100,4,100,25.468085106383,17,3.19148936170213,"south west",100,"ekiti",14.8936170212766,100,77.6595744680851,15,0,64.2857142857143,70,0,10,66.6666666666667,0,6.73333333333333,1084.47350231898,30,548.066666666667,0.00590690774843097,0.0493750907480717,0.15954327583313,0.00552214585865537,4.3813530365626,2.231674,420.880167643229,3,297.421936035156,0.0125469077999393,22.6666666666667
"689",1181,10,"2018",2.88461538461538,24.0384615384615,6,15.3846153846154,27.4326923076923,21,39.4230769230769,"south west",100,"ekiti",10.5769230769231,56.7307692307692,5.76923076923077,21.4285714285714,9.09090909090909,72.7272727272727,66.6666666666667,22.2222222222222,44.4444444444444,33.3333333333333,0,6.5,502.938858839182,30,570,0.00681081256334437,0.093609057366848,0.346966296434402,0.00491323409369215,3.65011186897755,7.354384,242.915853500366,3,297.645355224609,0.0124150198535062,20.4375
"690",1182,11,"2018",4.10958904109589,75.3424657534247,4,75.3424657534247,30.958904109589,24,10.958904109589,"south west",100,"ekiti",5.47945205479452,90.4109589041096,42.4657534246575,16.6666666666667,50,75,100,0,0,100,100,2,969.453717941146,30,572.928571428571,0.00495454498533426,0.10650310665369,0.364444196224213,0.00255629206575187,1.62829050847462,7.354384,242.915859767369,3,298.804229736328,0.0160093532342996,11.9285714285714
"691",1183,12,"2018",11.8181818181818,90.9090909090909,5,90.9090909090909,24.5909090909091,15,33.6363636363636,"south west",100,"ekiti",11.8181818181818,98.1818181818182,77.2727272727273,16.6666666666667,10,61.5384615384615,72.7272727272727,0,54.5454545454545,33.3333333333333,33.3333333333333,27.0714285714286,277.969599745009,30,456.5,0.0131969720324767,0.0541518032550812,0.171934887766838,0.00884984142612666,6.78189593553543,1.026812,1390.26647949219,3,299.069610595703,0.0141926985899253,22.3571428571429
"692",1184,11,"2018",18.8405797101449,100,3.5,100,31.6666666666667,26,30.4347826086957,"south west",97.1014492753623,"ekiti",8.69565217391304,100,72.463768115942,16.6666666666667,0,83.3333333333333,100,40,40,100,0,9,565.79957285966,30,565.933333333333,0.00848811343312264,0.0445868410170078,0.149571090936661,0.00692639133582513,4.22352410157522,2.310583,873.233162434896,3,298.494964599609,0.0125797246893247,13.7333333333333
"693",1185,12,"2018",6.83760683760684,55.5555555555556,6,49.5726495726496,25.5982905982906,17.5,20.5128205128205,"south west",100,"ekiti",10.2564102564103,82.9059829059829,29.9145299145299,11.7647058823529,16.6666666666667,66.6666666666667,66.6666666666667,25,75,100,50,3.13333333333333,986.118407849093,30,551.266666666667,0.00683422526344657,0.0792336091399193,0.242851614952087,0.00395444592771431,2.49038020769755,4.63665207588279,911.563077799479,3,299.120483398438,0.0158744458730022,12.2
"694",1186,12,"2018",13.0841121495327,87.8504672897196,5,87.8504672897196,28.4299065420561,22.5,25.2336448598131,"south west",100,"ekiti",7.47663551401869,100,59.8130841121495,28.5714285714286,0,50,75,0,75,50,50,14,882.465543092187,30,435,0.00394124446126322,0.0666609331965446,0.231597289443016,0.00351457784418017,2.4912864168485,3.350495,681.627193196615,3,299.418395996094,0.0160345777869225,16.5333333333333
"695",1187,12,"2018",1.02040816326531,35.7142857142857,5,26.530612244898,32.8469387755102,27,21.4285714285714,"south west",100,"ekiti",8.16326530612245,45.9183673469388,0,5.55555555555556,0,87.5,100,40,0,100,100,0.1875,1230.22200397059,30,5.5625,0.00282748039899161,0.257028162479401,0.528409540653229,0.00108125005135662,0.527034537866712,1.780351,765.95454788208,4,300.416137695312,0.0120000001043081,6.0625
"696",1197,11,"2018",6.19469026548673,100,4,100,23.787610619469,18,30.0884955752212,"south west",100,"lagos",8.84955752212389,100,99.1150442477876,0,18.1818181818182,50,50,33.3333333333333,0,NA,NA,0,2180.366095617,30,26.0625,0.00285000001895241,0.30041629076004,0.516927599906921,0.00137500005075708,0.704292550683022,50.456254,23567.2121582031,4,300.385040283203,0.0299999995622784,13.75
"697",1198,11,"2018",15.8415841584158,100,4,100,26.8415841584158,25,17.8217821782178,"south west",100,"lagos",6.93069306930693,100,100,12.5,0,57.1428571428572,40,40,0,0,0,0,2373.74517446985,30,20.8571428571429,0.00372857144767685,0.252623319625854,0.444446265697479,0.00140000006649643,1.2650953233242,108.607552,13099.4996512277,1,300.313903808594,0.0394285707069295,33.7142857142857
"698",1199,12,"2018",15.4411764705882,100,5,100,23.9558823529412,18,27.9411764705882,"south west",100,"lagos",6.61764705882353,100,100,9.52380952380952,9.09090909090909,33.3333333333333,20,20,0,50,0,0,2587.99050125809,30,17.4375,0.00226250002742745,0.307078838348389,0.491889655590057,0.00118750005640322,0.917316503822803,91.8435224150943,9634.07652282715,4,300.408996582031,0.0179999999236315,12.5
"699",1200,12,"2018",6.95652173913043,100,5,100,22.6434782608696,18,16.5217391304348,"south west",100,"lagos",8.69565217391304,100,100,6.25,11.1111111111111,50,71.4285714285714,28.5714285714286,14.2857142857143,0,0,0,2270.3483482097,30,13.3125,0.00282500001776498,0.293686300516129,0.470425754785538,0.00117500005580951,0.948663890361786,43.0410085783133,5350.47737121582,4,300.48681640625,0.023999999742955,16.375
