"","positives","child_6_59_tested_malaria","edu_a","wealth","pop_density_0m","median_age","med_treat_fever","precipitation_monthly_0m","EVI_0m","lat","lon","first_interview_month","dhs_year","pos","ID","month_year","ID2"
"477",0,4,7.27272727272727,96.3636363636364,246.413818359375,20,100,154.32633972168,0.217286139726639,3.503943,6.613564,10,2018,"(-1.47911934465315,-0.622077197091011)","1","10 _ 2018","1"
"478",0,4,21.4285714285714,96.4285714285714,246.413803100586,25,66.6666666666667,154.32633972168,0.252045571804047,3.530114,6.579474,10,2018,"(-1.46794233003953,-0.636419605980541)","1","10 _ 2018","1"
"480",1,7,9.58904109589041,94.5205479452055,868.20654296875,17,50,84.1070098876953,0.175740540027618,3.902333,6.440014,11,2018,"(-1.30897640583071,-0.695093479366693)","1","11 _ 2018","1"
"482",3,12,4.76190476190476,94.2857142857143,615.395812988281,18,100,297.99853515625,0.487496644258499,3.329625,7.169544,8,2018,"(-1.55356643622084,-0.388164246243221)","1","8 _ 2018","1"
"483",2,7,42.5531914893617,98.936170212766,615.395751953125,30,50,297.99853515625,0.416760385036469,3.382436,7.146777,8,2018,"(-1.53101210819516,-0.397742821285402)","1","8 _ 2018","1"
"485",0,2,29.8701298701299,100,491.103698730469,26.5,100,303.390686035156,0.281968772411346,3.32721,7.124647,9,2018,"(-1.55459782555605,-0.407053396490016)","1","9 _ 2018","1"
"486",2,8,20.7920792079208,100,1309.80004882812,24,100,74.1475448608398,0.245767712593079,3.436503,6.822728,11,2018,"(-1.5079213722999,-0.534077325780663)","1","11 _ 2018","1"
"489",0,10,0.917431192660551,100,138.49919128418,21,100,333.883331298828,0.255292415618896,3.260424,6.709881,9,2018,"(-1.58312054528345,-0.581554527774117)","1","9 _ 2018","1"
"493",1,7,18.6813186813187,86.8131868131868,132.831207275391,26,100,78.8859710693359,0.437025845050812,3.536075,6.714307,11,2018,"(-1.46539652804068,-0.579692412733194)","1","11 _ 2018","1"
"494",0,5,31.6455696202532,100,378.363739013672,22.5,100,318.044708251953,0.287440180778503,3.639966,6.840791,9,2018,"(-1.4210271411153,-0.526477826462048)","1","9 _ 2018","1"
"500",1,4,5.10204081632653,48.9795918367347,881.207092285156,23,80,202.39208984375,0.540219306945801,5.705687,7.555746,9,2018,"(-0.53880659911567,-0.225680614739718)","1","9 _ 2018","1"
"501",1,4,2.40963855421687,39.7590361445783,502.018341064453,24.5,50,202.39208984375,0.371070623397827,5.749953,7.520644,9,2018,"(-0.519901638323697,-0.240448794171818)","1","9 _ 2018","1"
"502",2,8,8.95522388059701,76.1194029850746,256.593048095703,19,50,216.826721191406,0.572777628898621,5.762338,7.503683,9,2018,"(-0.514612297985546,-0.247584657978662)","1","9 _ 2018","1"
"503",2,6,10.4,52,176.362731933594,20,0,223.056869506836,0.576057076454163,5.918216,7.369921,9,2018,"(-0.44804049392981,-0.303861258092519)","1","9 _ 2018","1"
"504",2,5,10.6796116504854,88.3495145631068,432.844177246094,19,100,202.39208984375,0.57707679271698,5.72455,7.463385,9,2018,"(-0.530750658316434,-0.264538908299293)","1","9 _ 2018","1"
"507",3,6,6.76691729323308,76.6917293233083,505.820465087891,18,25,155.913131713867,0.294437140226364,5.582416,7.202856,10,2018,"(-0.591452725302525,-0.374149158976339)","1","10 _ 2018","1"
"509",0,3,9.78260869565217,84.7826086956522,133.729888916016,18,50,310.466156005859,0.308318972587585,5.202654,7.2528,8,2018,"(-0.753640086263112,-0.353136625401134)","1","8 _ 2018","1"
"511",2,4,11.4754098360656,95.0819672131148,1025.67346191406,22,0,64.1003341674805,0.261524587869644,4.869117,7.207527,11,2018,"(-0.896085843902663,-0.372183967074813)","1","11 _ 2018","1"
"512",3,5,13.7931034482759,84.0909090909091,1025.67333984375,20,100,198.801712036133,0.231833964586258,4.826355,7.092211,10,2018,"(-0.914348481895397,-0.420699931390011)","1","10 _ 2018","1"
"513",0,6,10.6666666666667,82.6666666666667,193.081420898438,25,0,87.7046966552734,0.504462599754333,4.865875,6.746552,11,2018,"(-0.897470425362194,-0.566126235712281)","1","11 _ 2018","1"
"514",1,3,14.4067796610169,66.9491525423729,487.976959228516,20,100,108.544982910156,0.45280933380127,4.736853,6.577357,11,2018,"(-0.952572667518747,-0.637310274200522)","1","11 _ 2018","1"
"518",4,11,20.6349206349206,67.4603174603175,1804.41333007812,24,100,227.181060791016,0.459870636463165,4.670899,8.026347,9,2018,"(-0.980740059740176,-0.0276884772852762)","1","9 _ 2018","1"
"522",4,7,7.29166666666667,56.25,931.057250976562,20,80,201.426849365234,0.519818663597107,4.481544,7.866672,9,2018,"(-1.06160909807127,-0.0948672434758236)","1","9 _ 2018","1"
"523",4,11,8.02919708029197,41.6058394160584,681.74951171875,12,50,173.259552001953,0.470927119255066,4.457512,7.901009,9,2018,"(-1.07187259641656,-0.0804209162819308)","1","9 _ 2018","1"
"524",2,5,1.8348623853211,69.7247706422018,681.749572753906,22,100,231.353500366211,0.279744446277618,4.561929,7.763002,8,2018,"(-1.02727856734198,-0.138483480776429)","1","8 _ 2018","1"
"525",1,9,6.06060606060606,72.7272727272727,759.743957519531,22,100,227.181060791016,0.570885181427002,4.700252,7.919845,9,2018,"(-0.968204088246777,-0.0724961989500685)","1","9 _ 2018","1"
"527",1,7,4.5045045045045,18.9189189189189,229.183502197266,17.5,33.3333333333333,161.852249145508,0.560126662254333,4.882336,7.399735,10,2018,"(-0.890440321905892,-0.29131785596191)","1","10 _ 2018","1"
"528",1,3,26.530612244898,90.8163265306122,229.183456420898,26,100,158.270645141602,0.307047128677368,4.743761,7.610799,10,2018,"(-0.94962242423607,-0.202518613079544)","1","10 _ 2018","1"
"530",0,4,11.7647058823529,76.4705882352941,1046.19030761719,22,0,131.431274414062,0.255896359682083,4.745311,7.637092,10,2018,"(-0.948960455925684,-0.191456572688449)","1","10 _ 2018","1"
"532",0,4,7.76699029126214,82.5242718446602,359.390777587891,14.5,0,1.94948077201843,0.23658961057663,4.154267,7.623029,12,2018,"(-1.20138135788952,-0.197373184487026)","1","12 _ 2018","1"
"533",2,7,2.04081632653061,43.8775510204082,1725.990234375,20,0,5.44041156768799,0.172988176345825,4.179372,7.367005,12,2018,"(-1.19065960664291,-0.305088083094627)","1","12 _ 2018","1"
"534",1,4,0,8.86075949367089,362.674377441406,25,100,1.94948077201843,0.483034461736679,4.188665,7.468682,12,2018,"(-1.18669078631489,-0.262310344500882)","1","12 _ 2018","1"
"535",0,4,2.1978021978022,0,1374.13757324219,30,0,5.44041156768799,0.448659271001816,4.222491,7.250014,12,2018,"(-1.17224450240062,-0.354308756558841)","1","12 _ 2018","1"
"537",3,3,39.2857142857143,73.2142857142857,931.057250976562,22,100,53.8337478637695,0.200235918164253,4.560533,7.488502,11,2018,"(-1.02787476589765,-0.253971636839089)","1","11 _ 2018","1"
"538",0,3,30.6122448979592,100,193.081436157227,32,50,38.7409934997559,0.38571685552597,4.499595,7.500141,11,2018,"(-1.05389994325141,-0.249074854877657)","1","11 _ 2018","1"
"539",0,2,16,100,97.9724884033203,25,0,53.8337478637695,0.277849346399307,4.555057,7.493666,11,2018,"(-1.0302134358768,-0.251799029050719)","1","11 _ 2018","1"
"540",0,3,3.19148936170213,0,97.9724731445312,30,0,64.6707000732422,0.562585175037384,4.610845,7.353454,11,2018,"(-1.00638770161884,-0.310789285290639)","1","11 _ 2018","1"
"541",1,7,3.75,61.25,658.290405273438,23,100,11.495062828064,0.125445678830147,3.397455,8.671074,11,2018,"(-1.52459784880568,0.243562278247734)","1","11 _ 2018","1"
"548",1,7,10.4347826086957,84.3478260869565,10492.8076171875,20,100,1.13341903686523,0.143805414438248,3.583373,7.977022,12,2018,"(-1.44519667181833,-0.0484405840167541)","1","12 _ 2018","1"
"554",4,8,7.3394495412844,81.8181818181818,27875.017578125,26.5,75,279.319793701172,0.391526877880096,3.919653,7.400465,8,2018,"(-1.30157944380756,-0.291010728989503)","1","8 _ 2018","1"
"556",0,3,53.9473684210526,100,2246.65649414062,28,100,279.319793701172,0.345447957515717,3.918015,7.420795,8,2018,"(-1.30227899483492,-0.282457453168906)","1","8 _ 2018","1"
"557",1,9,1.66666666666667,88.3333333333333,2246.65600585938,19,100,139.95458984375,0.243765860795975,3.882876,7.39131,10,2018,"(-1.31728602996954,-0.294862437800992)","1","10 _ 2018","1"
"561",2,7,0,84.4262295081967,97.9724807739258,17,100,162.532287597656,0.129105299711227,3.890084,7.37368,10,2018,"(-1.31420766378808,-0.302279764545562)","1","10 _ 2018","1"
"562",3,9,13.4020618556701,90.8163265306122,59.5416297912598,24,100,262.192749023438,0.188178285956383,3.911613,7.359767,9,2018,"(-1.30501313749498,-0.308133268062138)","1","9 _ 2018","1"
"564",4,5,3.73831775700935,83.3333333333333,116.616981506348,16,50,262.192749023438,0.20961631834507,3.921429,7.372149,9,2018,"(-1.30082095624675,-0.302923889743857)","1","9 _ 2018","1"
"566",8,9,3.90625,37.2093023255814,205.142013549805,16,66.6666666666667,236.394653320312,0.675011515617371,4.04081,7.421107,9,2018,"(-1.2498361569808,-0.282326187942343)","1","9 _ 2018","1"
"567",0,6,22.9357798165138,94.5454545454545,281.898010253906,28,100,232.44596862793,0.363677352666855,3.981576,7.401832,9,2018,"(-1.27513359626946,-0.29043560217953)","1","9 _ 2018","1"
"568",1,7,8.92857142857143,77.6785714285714,510.339813232422,24,100,267.106658935547,0.583137631416321,4.065234,7.348196,9,2018,"(-1.23940524471443,-0.31300144093573)","1","9 _ 2018","1"
"569",4,7,5.88235294117647,88.2352941176471,65.7020950317383,20,100,262.192749023438,0.289326310157776,3.951482,7.371894,9,2018,"(-1.28798603132286,-0.30303117382326)","1","9 _ 2018","1"
"571",3,17,7.14285714285714,92.8571428571428,7544.9814453125,14,17.6470588235294,9.85104846954346,0.106161661446095,5.24844200000007,13.0660550000001,10,2015,"(-0.734085115297943,2.09262694717464)","1","10 _ 2015","1"
"572",1,11,12.6865671641791,50.7462686567164,227.266525268555,15,20,0,0.210606440901756,4.63564600000007,12.413059,11,2015,"(-0.995795781576308,1.81789724241582)","1","11 _ 2015","1"
"573",4,23,2.28571428571429,14.8571428571429,81.5573425292969,12.5,77.7777777777778,10.7611999511719,0.299351215362549,5.11208600000003,12.130029,10,2015,"(-0.792319535253461,1.69882032871668)","1","10 _ 2015","1"
"574",5,18,0.625,1.25,160.641006469727,14,100,43.5801811218262,0.245789468288422,6.59368200000006,11.716939,10,2015,"(-0.159564954095354,1.52502432730347)","1","10 _ 2015","1"
"575",1,25,30.5825242718447,100,417.737579345703,14,16.6666666666667,23.128547668457,0.324871152639389,7.47705700000006,12.4390770000001,10,2015,"(0.217703598283659,1.82884358428992)","1","10 _ 2015","1"
"576",4,20,6.33802816901408,54.225352112676,2785.431640625,15,37.5,6.04982852935791,0.284874796867371,7.59545100000003,13.0092540000001,10,2015,"(0.268266873212594,2.06872952366821)","1","10 _ 2015","1"
"577",11,25,3.08641975308642,13.5802469135802,305.784606933594,15,85.7142857142857,17.1322574615479,0.334074437618256,9.32931300000007,11.635348,10,2015,"(1.00875829165323,1.4906972083916)","1","10 _ 2015","1"
"578",4,41,4.52488687782806,42.9864253393665,279.516387939453,11,81.25,0,0.195280209183693,8.42296800000003,12.660107,11,2015,"(0.621679795990602,1.92183574142846)","1","11 _ 2015","1"
"579",5,36,7.40740740740741,68.5185185185185,47.5474700927734,12,21.4285714285714,0,0.173540472984314,11.949942,11.741615,11,2015,"(2.12796690538176,1.53540606041459)","1","11 _ 2015","1"
"580",2,22,10.3260869565217,71.7391304347826,213.42236328125,16,70,2.19507050514221,0.208895981311798,10.4585940000001,12.8847640000001,10,2015,"(1.49104747586052,2.01635385682581)","1","10 _ 2015","1"
"581",0,19,8.10810810810811,72.2972972972973,316.903167724609,14,75,17.6141033172607,0.296499311923981,13.1543110000001,11.7803880000001,10,2015,"(2.64232439700216,1.55171870986822)","1","10 _ 2015","1"
"582",0,22,0.641025641025641,52.5641025641026,35.389232635498,12,60,17.6141033172607,0.230305776000023,13.1425580000001,11.861567,10,2015,"(2.63730496890411,1.58587249136552)","1","10 _ 2015","1"
"583",0,4,7.46268656716418,84.3283582089552,3618.6875,18,100,17.6141033172607,0.220600113272667,13.150319,11.8359090000001,10,2015,"(2.64061950829565,1.57507760936824)","1","10 _ 2015","1"
"584",0,21,9.82658959537572,53.1791907514451,99.4227066040039,14,100,99.2600173950195,0.165228754281998,13.2755940000001,10.265343,10,2015,"(2.69412149544641,0.91430612916892)","1","10 _ 2015","1"
"585",1,24,9.61538461538461,89.7435897435897,116.272689819336,14,83.3333333333333,4.87025880813599,0.134327530860901,12.47731,9.20179100000007,11,2015,"(2.35319329500227,0.466846532240868)","1","11 _ 2015","1"
"586",3,33,6.87830687830688,68.2539682539683,156.626342773438,11,100,30.945140838623,0.368404656648636,11.425466,10.8593000000001,10,2015,"(1.90397562050553,1.16419683485386)","1","10 _ 2015","1"
"587",1,11,7.96019900497512,69.1542288557214,315.580230712891,17,66.6666666666667,69.0108795166016,0.150994434952736,11.161904,10.2873950000001,10,2015,"(1.79141452900746,0.923583888066907)","1","10 _ 2015","1"
"588",0,32,8.24175824175824,74.8633879781421,68.6502075195312,12,60,60.2305946350098,0.326468586921692,9.85541600000005,10.292403,10,2015,"(1.23344442971718,0.925690863241985)","1","10 _ 2015","1"
"589",0,25,13.7404580152672,40.1515151515152,336.585693359375,16,100,0,0.276425659656525,9.91656500000005,11.688455,11,2015,"(1.25955972017642,1.51304048527328)","1","11 _ 2015","1"
"590",3,16,1.29032258064516,1.29032258064516,337.471710205078,15,100,24.8417739868164,0.377021878957748,8.78790300000003,11.6412570000001,10,2015,"(0.777534896216933,1.49318325398059)","1","10 _ 2015","1"
"592",0,8,34.0909090909091,100,1017.02368164062,20,33.3333333333333,0,0.190912768244743,8.55715900000007,11.994248,11,2015,"(0.678989595693229,1.64169429112708)","1","11 _ 2015","1"
"593",4,26,10.1694915254237,59.3220338983051,154.718246459961,13,100,33.407901763916,0.328755974769592,8.02108600000003,11.778043,10,2015,"(0.450045506626309,1.55073211705958)","1","10 _ 2015","1"
"594",7,13,2.54237288135593,17.7966101694915,166.830596923828,16,0,155.207550048828,0.447044849395752,7.99268500000005,9.85226700000004,10,2015,"(0.437916111798397,0.740516017862041)","1","10 _ 2015","1"
"595",1,14,19.1176470588235,100,172.302993774414,18,100,0,0.156304150819778,7.44115200000005,10.5115270000001,11,2015,"(0.202369422680802,1.01788112447724)","1","11 _ 2015","1"
"596",1,13,9.02777777777778,65.9722222222222,154.718231201172,18,50,138.182373046875,0.473995238542557,7.96071300000006,9.48654700000003,10,2015,"(0.424261627398612,0.586649611904891)","1","10 _ 2015","1"
"597",5,24,0.78125,1.5625,275.994293212891,17,60,77.68408203125,0.485937535762787,7.77943900000002,11.105599,10,2015,"(0.346843792884431,1.26782021317835)","1","10 _ 2015","1"
"598",7,21,4.51612903225806,62.5806451612903,99.2396850585938,18,87.5,13.1704235076904,0.204306736588478,4.18992800000007,12.462122,10,2015,"(-1.18615138891098,1.83853912001473)","1","10 _ 2015","1"
"599",10,10,6.75675675675676,77.027027027027,146.261489868164,17,25,0,0.212654113769531,4.74754500000006,10.8422430000001,11,2015,"(-0.948006367406044,1.15702058174652)","1","11 _ 2015","1"
"600",0,18,17.6,100,59.2320594787598,15.5,50,54.8767623901367,0.496311336755753,6.56452200000007,9.64011900000003,10,2015,"(-0.172018499857197,0.651260712461738)","1","10 _ 2015","1"
"601",0,7,10.4166666666667,98.9583333333333,76.3015975952148,20,75,2.33150696754456,0.383542269468307,7.20105800000005,9.15316800000005,11,2015,"(0.0998309584782987,0.446389772269148)","1","11 _ 2015","1"
"602",0,9,10.4477611940298,100,1068.00415039062,16,75,122.442108154297,0.334191888570786,6.94354800000002,8.47528800000003,10,2015,"(-0.0101454670749812,0.16119082424817)","1","10 _ 2015","1"
"603",0,2,59.6153846153846,100,144.561065673828,29,50,199.965576171875,0.342949777841568,7.46799000000004,9.05131600000004,10,2015,"(0.213831297206057,0.403538407346398)","1","10 _ 2015","1"
"604",0,7,47.6190476190476,100,144.561050415039,23.5,100,199.965576171875,0.253696233034134,7.49940000000004,9.03629300000006,10,2015,"(0.227245764708785,0.397217902543018)","1","10 _ 2015","1"
"605",0,7,33.7349397590361,100,740.498046875,25,100,2.90143084526062,0.249646291136742,7.57494400000007,9.03792500000003,11,2015,"(0.259508818928039,0.397904520651182)","1","11 _ 2015","1"
"606",1,12,7.59493670886076,100,102.998107910156,17,100,1.86520552635193,0.257984519004822,7.37709400000006,9.16011900000007,11,2015,"(0.175011767179695,0.449314210057102)","1","11 _ 2015","1"
"608",0,9,16.8831168831169,100,56.5456733703613,15.5,50,141.822967529297,0.339586645364761,7.87308200000007,8.85947600000003,10,2015,"(0.386836501587353,0.322827121885332)","1","10 _ 2015","1"
"609",0,11,40,100,77.7264709472656,22,75,2.90143084526062,0.120459891855717,7.59675300000004,9.01886100000007,11,2015,"(0.268822926593322,0.389883878730695)","1","11 _ 2015","1"
"611",1,13,0.8,33.6,97.8254013061523,17,100,78.7013092041016,0.341294497251511,9.09140000000002,8.69046400000008,10,2015,"(0.907151280924866,0.251720075501154)","1","10 _ 2015","1"
"612",2,18,11.1111111111111,75,57.8028450012207,18,57.1428571428571,60.0164413452148,0.353240758180618,11.390544,8.87344100000007,10,2015,"(1.88906126093437,0.328702502939685)","1","10 _ 2015","1"
"613",0,5,30.3370786516854,80.8988764044944,110.033584594727,19,50,127.528244018555,0.359136879444122,9.78436800000003,7.86895300000003,10,2015,"(1.20310151067439,-0.0939075768675077)","1","10 _ 2015","1"
"615",0,12,22,100,323.061126708984,21,66.6666666666667,68.2078018188477,0.266412198543549,8.53167300000007,7.72661500000004,10,2015,"(0.668105128365161,-0.153792287824325)","1","10 _ 2015","1"
"616",1,17,31.4814814814815,75.9259259259259,125.652603149414,18,100,6.47640800476074,0.391120374202728,7.51550700000007,7.84723400000007,11,2015,"(0.234124683144536,-0.103045235379422)","1","11 _ 2015","1"
"617",0,17,13.1578947368421,99.1228070175439,133.068923950195,15,100,18.4966220855713,0.358452022075653,6.73381700000004,7.09790900000007,11,2015,"(-0.0997166126915016,-0.418302658117685)","1","11 _ 2015","1"
"618",1,11,11.2359550561798,92.1348314606742,25.2363090515137,19,100,209.656005859375,0.483217418193817,6.17465800000002,7.58397300000007,10,2015,"(-0.338520185896204,-0.213804898232654)","1","10 _ 2015","1"
"619",4,11,2.9126213592233,10.6796116504854,19.9581508636475,19,50,134.648834228516,0.514372944831848,3.11560200000002,8.91258000000005,10,2015,"(-1.64497059344264,0.345169136601375)","1","10 _ 2015","1"
"620",0,9,19,100,47.8496971130371,16,66.6666666666667,116.499351501465,0.175798565149307,4.56258200000002,8.50398800000005,10,2015,"(-1.02699968649895,0.173265542204455)","1","10 _ 2015","1"
"622",0,7,23.943661971831,100,7198.025390625,24,0,116.499351501465,0.257337152957916,4.53341100000006,8.47252900000007,10,2015,"(-1.0394579301004,0.160030052581237)","1","10 _ 2015","1"
"623",5,18,0,0,8109.6669921875,15,66.6666666666667,83.5732955932617,0.450531423091888,3.60089600000003,9.18099200000006,10,2015,"(-1.43771301330031,0.458095937858542)","1","10 _ 2015","1"
"624",2,16,25.4385964912281,89.4736842105263,347.853210449219,20,44.4444444444444,1.45071542263031,0.335175603628159,4.97753500000005,8.83484300000003,11,2015,"(-0.849783082434606,0.312463479815056)","1","11 _ 2015","1"
"625",1,30,18.8976377952756,100,147.919097900391,22,75,40.5682182312012,0.113208472728729,3.94972500000006,7.37681100000003,11,2015,"(-1.28873640443338,-0.300962484339239)","1","11 _ 2015","1"
"626",2,22,11.5107913669065,97.841726618705,237.971343994141,14,80,40.5682182312012,0.0814246237277985,3.89396200000004,7.38004200000006,11,2015,"(-1.31255146178311,-0.299603131944916)","1","11 _ 2015","1"
"627",0,21,37.2549019607843,100,435.357879638672,24,100,162.488754272461,0.373717606067657,3.86928700000004,7.38192400000003,10,2015,"(-1.32308957020813,-0.298811333366752)","1","10 _ 2015","1"
"628",4,8,12.3456790123457,6.17283950617284,320.451171875,25.5,50,72.7430191040039,0.593934535980225,3.88773000000003,7.19028000000003,11,2015,"(-1.3152130014672,-0.379440157339328)","1","11 _ 2015","1"
"629",2,4,23.1578947368421,100,202.501571655273,24.5,100,122.656257629395,0.358913958072662,3.59040300000004,7.96131200000002,10,2015,"(-1.44219432522346,-0.0550501247516976)","1","10 _ 2015","1"
"631",0,15,12.5,95.4545454545455,320.451171875,20,50,177.051177978516,0.41721498966217,4.30922100000004,7.91665000000006,10,2015,"(-1.13520417236202,-0.0738404053566736)","1","10 _ 2015","1"
"634",3,11,13.3333333333333,85.7142857142857,589.026550292969,18,100,240.815307617188,0.36185896396637,4.75891200000007,7.59902400000004,10,2015,"(-0.943151790771098,-0.20747261321664)","1","10 _ 2015","1"
"635",4,9,7.36842105263158,83.1578947368421,440.474761962891,16,50,193.915740966797,0.341365098953247,4.67262600000004,7.92015400000003,10,2015,"(-0.980002498919491,-0.0723661958891348)","1","10 _ 2015","1"
"636",0,2,2.53164556962025,15.1898734177215,927.396667480469,25,25,303.669281005859,0.590715110301971,4.92843500000004,7.93513800000005,10,2015,"(-0.87075253020233,-0.0660620992390583)","1","10 _ 2015","1"
"637",0,6,28,70.6666666666667,374.667846679688,23.5,100,222.558746337891,0.383358299732208,4.56680500000004,7.75163400000002,10,2015,"(-1.02519614316038,-0.143266247108369)","1","10 _ 2015","1"
"638",3,13,34.2857142857143,100,826.565673828125,26.5,50,48.9098320007324,0.156095638871193,5.22414400000002,7.61186600000002,11,2015,"(-0.744462215946843,-0.202069702833565)","1","11 _ 2015","1"
"639",2,14,6.86274509803922,91.2621359223301,216.243896484375,17,100,289.749328613281,0.473136633634567,4.91473500000006,7.66490200000004,10,2015,"(-0.876603475913474,-0.179756297205363)","1","10 _ 2015","1"
"640",2,11,19.3548387096774,75.531914893617,1392.77770996094,19,66.6666666666667,295.531463623047,0.551810801029205,5.12917600000003,7.65343900000005,10,2015,"(-0.785020800786043,-0.18457903211591)","1","10 _ 2015","1"
"641",4,13,19.2307692307692,100,530.296325683594,17,0,48.9098320007324,0.457124441862106,5.23584400000004,7.48634600000003,11,2015,"(-0.739465422894242,-0.254878713212379)","1","11 _ 2015","1"
"643",6,15,20.7317073170732,58.5365853658537,434.3974609375,19,100,35.1280364990234,0.498364388942719,5.54932100000002,7.63733100000007,11,2015,"(-0.605586816420087,-0.191356020159096)","1","11 _ 2015","1"
"644",3,11,17.6991150442478,61.0619469026549,225.429534912109,22,14.2857142857143,291.676696777344,0.570462286472321,5.42405800000006,7.80314900000008,10,2015,"(-0.659083678654854,-0.121592759459648)","1","10 _ 2015","1"
"645",2,14,25.5555555555556,100,225.42951965332,24,80,263.194305419922,0.416389137506485,5.16440500000004,7.24010300000003,10,2015,"(-0.76997532878178,-0.358478531111603)","1","10 _ 2015","1"
"647",2,14,7.69230769230769,75.9615384615385,155.604095458984,13,66.6666666666667,386.171813964844,0.466006606817245,4.88055000000003,6.49380800000006,10,2015,"(-0.891203080229976,-0.672461166553427)","1","10 _ 2015","1"
"648",1,10,7.46268656716418,100,551.039367675781,24.5,66.6666666666667,284.877319335938,0.363979488611221,4.84233900000004,7.08275700000007,10,2015,"(-0.907522093848146,-0.424677436043592)","1","10 _ 2015","1"
"649",1,11,6.12244897959184,85.7142857142857,94.3310470581055,14,66.6666666666667,198.894805908203,0.593327164649963,6.04513700000007,6.95446100000004,10,2015,"(-0.393835539141049,-0.47865437036133)","1","10 _ 2015","1"
"650",0,9,9.75609756097561,100,174.889114379883,24,0,112.689498901367,0.262562572956085,5.66495400000002,6.30399700000004,11,2015,"(-0.556202699236282,-0.752318807319955)","1","11 _ 2015","1"
"651",1,5,25.2873563218391,100,359.328979492188,24.5,0,112.689498901367,0.193489611148834,5.64058800000004,6.36926900000003,11,2015,"(-0.566608841075549,-0.724857448767966)","1","11 _ 2015","1"
"653",2,10,0.862068965517241,56.4102564102564,2843.8427734375,12,100,233.266403198242,0.477391391992569,6.29547400000007,6.78168600000004,10,2015,"(-0.286922532097715,-0.551344593180006)","1","10 _ 2015","1"
"654",0,5,8,52,3367.56372070312,22.5,50,167.307205200195,0.453808665275574,6.99273700000003,6.33644600000002,10,2015,"(0.01086199048605,-0.738666803035527)","1","10 _ 2015","1"
"655",0,12,10.3092783505155,95.8762886597938,1383.02319335938,18,100,254.30696105957,0.374123364686966,7.09214300000002,6.22233600000004,10,2015,"(0.0533159400745978,-0.786675376763426)","1","10 _ 2015","1"
"656",2,12,7.5,70.7317073170732,778.787536621094,18,60,288.196716308594,0.371120989322662,7.01936200000006,6.02583200000004,10,2015,"(0.0222328977531792,-0.869348909072852)","1","10 _ 2015","1"
"657",0,11,17.0212765957447,97.8723404255319,1923.62133789062,18.5,83.3333333333333,177.265335083008,0.401041358709335,6.92618000000004,6.04335700000007,10,2015,"(-0.0175629287619315,-0.861975758125668)","1","10 _ 2015","1"
"658",1,6,6.97674418604651,69.7674418604651,3528.98266601562,25.5,75,109.062713623047,0.410640358924866,6.83128500000004,5.89127300000007,11,2015,"(-0.0580903370290994,-0.925960824525063)","1","11 _ 2015","1"
"659",0,14,9.52380952380952,100,1005.26654052734,14.5,50,64.2459716796875,0.109030529856682,6.78067600000003,6.13044700000006,11,2015,"(-0.0797042429777085,-0.825335089595628)","1","11 _ 2015","1"
"660",3,12,2.12765957446809,55.3191489361702,778.787475585938,26,40,288.196716308594,0.539300203323364,7.18371500000006,5.92121000000003,10,2015,"(0.0924241736995778,-0.913365673603229)","1","10 _ 2015","1"
"661",0,16,2.75229357798165,54.1284403669725,1005.2666015625,19.5,100,323.799682617188,0.440361559391022,7.44189900000003,6.80387400000006,10,2015,"(0.202688448698771,-0.542009616106339)","1","10 _ 2015","1"
"662",0,15,7.36842105263158,100,985.806274414062,20,63.6363636363636,269.404754638672,0.386676281690598,7.59534800000006,6.45857800000005,10,2015,"(0.268222884350692,-0.687283198386174)","1","10 _ 2015","1"
"663",0,13,22.2222222222222,100,271.571166992188,23,0,327.172576904297,0.31590610742569,7.49707200000006,6.39919100000003,10,2015,"(0.226251531014227,-0.712268608674316)","1","10 _ 2015","1"
"664",6,20,5.88235294117647,9.80392156862745,349.205718994141,19,71.4285714285714,262.605407714844,0.548647880554199,7.36336100000005,6.95102900000006,10,2015,"(0.169146727949672,-0.480098287853513)","1","10 _ 2015","1"
"665",1,9,8.23529411764706,60,456.962188720703,24.5,75,262.605407714844,0.379322797060013,7.40830500000004,6.88211600000005,10,2015,"(0.188341246492892,-0.509091494770625)","1","10 _ 2015","1"
"666",3,12,4.27350427350427,27.3504273504273,527.039245605469,16,100,44.0395736694336,0.433520287275314,7.47331800000006,6.98831000000007,11,2015,"(0.216106759888477,-0.464413355444869)","1","11 _ 2015","1"
"667",7,21,3.81679389312977,20.4545454545455,583.420532226562,13,100,205.265869140625,0.434043049812317,8.19066100000003,6.63606000000004,10,2015,"(0.522466975164217,-0.612612637678294)","1","10 _ 2015","1"
"668",3,24,8.62068965517241,93.1623931623932,349.856201171875,18,66.6666666666667,266.567230224609,0.434297740459442,8.13851000000005,6.32397200000003,10,2015,"(0.500194517515867,-0.743914887766767)","1","10 _ 2015","1"
"669",10,22,3.90625,15.625,1573.10681152344,13,58.3333333333333,205.265869140625,0.450681567192078,8.03090100000003,6.63553400000006,10,2015,"(0.454237260798208,-0.612833937387171)","1","10 _ 2015","1"
"670",2,10,8.57142857142857,75.7142857142857,1576.96667480469,23,100,112.689498901367,0.378373324871063,7.57486200000005,5.95860300000004,11,2015,"(0.259473798669029,-0.897633620344023)","1","11 _ 2015","1"
